name,background_image,metacritic,playtime,esrb_rating_name,platform_name,genre,metacritic_category,season,platform_logo,cons_comp
Human Resource Machine,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,78,3,Everyone 10+,Android,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Human Resource Machine,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,78,3,Everyone 10+,macOS,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Human Resource Machine,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,78,3,Everyone 10+,Linux,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Human Resource Machine,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,78,3,Everyone 10+,PS Vita,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
Human Resource Machine,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,78,3,Everyone 10+,Wii U,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/7/7e/WiiU.svg,Nintendo
Stronghold Crusader 2,https://media.rawg.io/media/screenshots/21a/21a0dacefc6b20dc81c8aad0625eb9a8.jpg,65,3,Teen,PC,Simulation,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Pinball FX2,https://media.rawg.io/media/screenshots/793/793f50cc86bce0713d494c5ec5e6563f.jpg,84,1,Everyone 10+,PC,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Pinball FX2,https://media.rawg.io/media/screenshots/793/793f50cc86bce0713d494c5ec5e6563f.jpg,84,1,Everyone 10+,Xbox One,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Pinball FX2,https://media.rawg.io/media/screenshots/793/793f50cc86bce0713d494c5ec5e6563f.jpg,84,1,Everyone 10+,Xbox 360,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Planet Zoo,https://media.rawg.io/media/screenshots/38f/38f484631d76603231be8bedf658f646.jpg,81,5,Everyone 10+,PC,Simulation,Great,Early Year,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Hatoful Boyfriend,https://media.rawg.io/media/games/81e/81e5cf3f433473af3a04888e3baceeba.jpg,68,3,Teen,PC,Simulation,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Hatoful Boyfriend,https://media.rawg.io/media/games/81e/81e5cf3f433473af3a04888e3baceeba.jpg,68,3,Teen,PlayStation 4,Simulation,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Hatoful Boyfriend,https://media.rawg.io/media/games/81e/81e5cf3f433473af3a04888e3baceeba.jpg,68,3,Teen,iOS,Simulation,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Hatoful Boyfriend,https://media.rawg.io/media/games/81e/81e5cf3f433473af3a04888e3baceeba.jpg,68,3,Teen,Android,Simulation,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Hatoful Boyfriend,https://media.rawg.io/media/games/81e/81e5cf3f433473af3a04888e3baceeba.jpg,68,3,Teen,macOS,Simulation,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Hatoful Boyfriend,https://media.rawg.io/media/games/81e/81e5cf3f433473af3a04888e3baceeba.jpg,68,3,Teen,Linux,Simulation,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Hatoful Boyfriend,https://media.rawg.io/media/games/81e/81e5cf3f433473af3a04888e3baceeba.jpg,68,3,Teen,PS Vita,Simulation,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
Tropico 6,https://media.rawg.io/media/games/5d5/5d5da5167163cc75f77b4c6b15ae865b.jpg,76,4,Everyone,PC,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Tropico 6,https://media.rawg.io/media/games/5d5/5d5da5167163cc75f77b4c6b15ae865b.jpg,76,4,Everyone,Xbox One,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Tropico 6,https://media.rawg.io/media/games/5d5/5d5da5167163cc75f77b4c6b15ae865b.jpg,76,4,Everyone,PlayStation 4,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Tropico 6,https://media.rawg.io/media/games/5d5/5d5da5167163cc75f77b4c6b15ae865b.jpg,76,4,Everyone,Nintendo Switch,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Tropico 6,https://media.rawg.io/media/games/5d5/5d5da5167163cc75f77b4c6b15ae865b.jpg,76,4,Everyone,macOS,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Tropico 6,https://media.rawg.io/media/games/5d5/5d5da5167163cc75f77b4c6b15ae865b.jpg,76,4,Everyone,Linux,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Bridge Constructor Portal,https://media.rawg.io/media/games/cc2/cc2a1f137e7166adebe419cbcc86d207.jpg,78,3,Everyone 10+,PC,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Bridge Constructor Portal,https://media.rawg.io/media/games/cc2/cc2a1f137e7166adebe419cbcc86d207.jpg,78,3,Everyone 10+,Xbox One,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Bridge Constructor Portal,https://media.rawg.io/media/games/cc2/cc2a1f137e7166adebe419cbcc86d207.jpg,78,3,Everyone 10+,PlayStation 4,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Bridge Constructor Portal,https://media.rawg.io/media/games/cc2/cc2a1f137e7166adebe419cbcc86d207.jpg,78,3,Everyone 10+,Nintendo Switch,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Bridge Constructor Portal,https://media.rawg.io/media/games/cc2/cc2a1f137e7166adebe419cbcc86d207.jpg,78,3,Everyone 10+,iOS,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Bridge Constructor Portal,https://media.rawg.io/media/games/cc2/cc2a1f137e7166adebe419cbcc86d207.jpg,78,3,Everyone 10+,Android,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Bridge Constructor Portal,https://media.rawg.io/media/games/cc2/cc2a1f137e7166adebe419cbcc86d207.jpg,78,3,Everyone 10+,macOS,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Bridge Constructor Portal,https://media.rawg.io/media/games/cc2/cc2a1f137e7166adebe419cbcc86d207.jpg,78,3,Everyone 10+,Linux,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Beholder 2,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,76,5,Mature,PC,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Beholder 2,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,76,5,Mature,Xbox One,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Beholder 2,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,76,5,Mature,PlayStation 4,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Beholder 2,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,76,5,Mature,Nintendo Switch,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Beholder 2,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,76,5,Mature,iOS,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Beholder 2,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,76,5,Mature,Android,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Beholder 2,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,76,5,Mature,macOS,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Beholder 2,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,76,5,Mature,Linux,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Waking Mars,https://media.rawg.io/media/screenshots/1dd/1ddb8ea784f98fc8cb77c0e5ccd28105.jpeg,79,1,Everyone 10+,PC,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Waking Mars,https://media.rawg.io/media/screenshots/1dd/1ddb8ea784f98fc8cb77c0e5ccd28105.jpeg,79,1,Everyone 10+,iOS,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Waking Mars,https://media.rawg.io/media/screenshots/1dd/1ddb8ea784f98fc8cb77c0e5ccd28105.jpeg,79,1,Everyone 10+,Android,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Waking Mars,https://media.rawg.io/media/screenshots/1dd/1ddb8ea784f98fc8cb77c0e5ccd28105.jpeg,79,1,Everyone 10+,macOS,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Waking Mars,https://media.rawg.io/media/screenshots/1dd/1ddb8ea784f98fc8cb77c0e5ccd28105.jpeg,79,1,Everyone 10+,Linux,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Bad North,https://media.rawg.io/media/screenshots/c33/c3316ad8dac378244c48c1d93377e773.jpg,70,2,Teen,PC,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Bad North,https://media.rawg.io/media/screenshots/c33/c3316ad8dac378244c48c1d93377e773.jpg,70,2,Teen,Xbox One,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Bad North,https://media.rawg.io/media/screenshots/c33/c3316ad8dac378244c48c1d93377e773.jpg,70,2,Teen,PlayStation 4,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Bad North,https://media.rawg.io/media/screenshots/c33/c3316ad8dac378244c48c1d93377e773.jpg,70,2,Teen,Nintendo Switch,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Bad North,https://media.rawg.io/media/screenshots/c33/c3316ad8dac378244c48c1d93377e773.jpg,70,2,Teen,iOS,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Bad North,https://media.rawg.io/media/screenshots/c33/c3316ad8dac378244c48c1d93377e773.jpg,70,2,Teen,Android,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Bad North,https://media.rawg.io/media/screenshots/c33/c3316ad8dac378244c48c1d93377e773.jpg,70,2,Teen,macOS,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
RUSH,https://media.rawg.io/media/screenshots/0da/0dab7553a533264235d77719bd83a5b2.jpg,73,1,Everyone 10+,PC,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
RUSH,https://media.rawg.io/media/screenshots/0da/0dab7553a533264235d77719bd83a5b2.jpg,73,1,Everyone 10+,iOS,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
RUSH,https://media.rawg.io/media/screenshots/0da/0dab7553a533264235d77719bd83a5b2.jpg,73,1,Everyone 10+,Android,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
RUSH,https://media.rawg.io/media/screenshots/0da/0dab7553a533264235d77719bd83a5b2.jpg,73,1,Everyone 10+,macOS,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
RUSH,https://media.rawg.io/media/screenshots/0da/0dab7553a533264235d77719bd83a5b2.jpg,73,1,Everyone 10+,Linux,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
RUSH,https://media.rawg.io/media/screenshots/0da/0dab7553a533264235d77719bd83a5b2.jpg,73,1,Everyone 10+,Wii U,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/7/7e/WiiU.svg,Nintendo
Monster Prom,https://media.rawg.io/media/screenshots/34e/34e2e4f487c9cbeccb09e6be03766c5a.jpg,73,4,Teen,PC,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Monster Prom,https://media.rawg.io/media/screenshots/34e/34e2e4f487c9cbeccb09e6be03766c5a.jpg,73,4,Teen,macOS,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Monster Prom,https://media.rawg.io/media/screenshots/34e/34e2e4f487c9cbeccb09e6be03766c5a.jpg,73,4,Teen,Linux,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Phoenix Wright: Ace Attorney Trilogy,https://media.rawg.io/media/games/3e5/3e55a40ff233aacf63f96ea80fcc7234.jpg,80,5,Teen,PC,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Phoenix Wright: Ace Attorney Trilogy,https://media.rawg.io/media/games/3e5/3e55a40ff233aacf63f96ea80fcc7234.jpg,80,5,Teen,Xbox One,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Phoenix Wright: Ace Attorney Trilogy,https://media.rawg.io/media/games/3e5/3e55a40ff233aacf63f96ea80fcc7234.jpg,80,5,Teen,PlayStation 4,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Phoenix Wright: Ace Attorney Trilogy,https://media.rawg.io/media/games/3e5/3e55a40ff233aacf63f96ea80fcc7234.jpg,80,5,Teen,Nintendo Switch,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Phoenix Wright: Ace Attorney Trilogy,https://media.rawg.io/media/games/3e5/3e55a40ff233aacf63f96ea80fcc7234.jpg,80,5,Teen,iOS,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Phoenix Wright: Ace Attorney Trilogy,https://media.rawg.io/media/games/3e5/3e55a40ff233aacf63f96ea80fcc7234.jpg,80,5,Teen,Nintendo 3DS,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/1/19/Nintendo_3ds_logo.svg,Nintendo
Shelter,https://media.rawg.io/media/screenshots/eb7/eb70b94188815efea35b95222561e37e.jpg,69,2,Everyone 10+,PC,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Shelter,https://media.rawg.io/media/screenshots/eb7/eb70b94188815efea35b95222561e37e.jpg,69,2,Everyone 10+,iOS,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Shelter,https://media.rawg.io/media/screenshots/eb7/eb70b94188815efea35b95222561e37e.jpg,69,2,Everyone 10+,macOS,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Sid Meier's Railroads!,https://media.rawg.io/media/screenshots/adb/adb9e34f5ee059021fc21474f79ec6ee.jpg,77,1,Everyone 10+,PC,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Sid Meier's Railroads!,https://media.rawg.io/media/screenshots/adb/adb9e34f5ee059021fc21474f79ec6ee.jpg,77,1,Everyone 10+,iOS,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Sid Meier's Railroads!,https://media.rawg.io/media/screenshots/adb/adb9e34f5ee059021fc21474f79ec6ee.jpg,77,1,Everyone 10+,macOS,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Weird West,https://media.rawg.io/media/games/3ca/3ca6130eabf2e05275859166eaf5c66b.jpg,77,5,Mature,PC,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Weird West,https://media.rawg.io/media/games/3ca/3ca6130eabf2e05275859166eaf5c66b.jpg,77,5,Mature,PlayStation 5,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/c/cb/PlayStation_5_logo_and_wordmark.svg,Sony
Weird West,https://media.rawg.io/media/games/3ca/3ca6130eabf2e05275859166eaf5c66b.jpg,77,5,Mature,Xbox One,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Weird West,https://media.rawg.io/media/games/3ca/3ca6130eabf2e05275859166eaf5c66b.jpg,77,5,Mature,PlayStation 4,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Weird West,https://media.rawg.io/media/games/3ca/3ca6130eabf2e05275859166eaf5c66b.jpg,77,5,Mature,Xbox Series S/X,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/f/f3/Xbox_Series_X_S_black.svg,Microsoft
Rome: Total War - Alexander,https://media.rawg.io/media/screenshots/dfc/dfc88887160d34d7c8d3e3acdc2ac491.jpg,79,1,Teen,PC,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Rome: Total War - Alexander,https://media.rawg.io/media/screenshots/dfc/dfc88887160d34d7c8d3e3acdc2ac491.jpg,79,1,Teen,iOS,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
FIFA 22,https://media.rawg.io/media/games/355/355d2ec5d6b87518228dc30a9bb0e70d.jpg,76,14,Everyone,PC,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
FIFA 22,https://media.rawg.io/media/games/355/355d2ec5d6b87518228dc30a9bb0e70d.jpg,76,14,Everyone,PlayStation 5,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/c/cb/PlayStation_5_logo_and_wordmark.svg,Sony
FIFA 22,https://media.rawg.io/media/games/355/355d2ec5d6b87518228dc30a9bb0e70d.jpg,76,14,Everyone,Xbox One,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
FIFA 22,https://media.rawg.io/media/games/355/355d2ec5d6b87518228dc30a9bb0e70d.jpg,76,14,Everyone,PlayStation 4,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
FIFA 22,https://media.rawg.io/media/games/355/355d2ec5d6b87518228dc30a9bb0e70d.jpg,76,14,Everyone,Xbox Series S/X,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/f/f3/Xbox_Series_X_S_black.svg,Microsoft
FIFA 22,https://media.rawg.io/media/games/355/355d2ec5d6b87518228dc30a9bb0e70d.jpg,76,14,Everyone,Nintendo Switch,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
From Dust,https://media.rawg.io/media/screenshots/b84/b84bb83fc1a6cff1091c19210d8e11fe.jpg,76,2,Everyone 10+,PC,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
From Dust,https://media.rawg.io/media/screenshots/b84/b84bb83fc1a6cff1091c19210d8e11fe.jpg,76,2,Everyone 10+,Xbox 360,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
From Dust,https://media.rawg.io/media/screenshots/b84/b84bb83fc1a6cff1091c19210d8e11fe.jpg,76,2,Everyone 10+,PlayStation 3,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
PGA TOUR 2K21,https://media.rawg.io/media/games/1ec/1ec1d732eb8befab6e9838926d95f6f8.jpg,75,3,Everyone,PC,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
PGA TOUR 2K21,https://media.rawg.io/media/games/1ec/1ec1d732eb8befab6e9838926d95f6f8.jpg,75,3,Everyone,Xbox One,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
PGA TOUR 2K21,https://media.rawg.io/media/games/1ec/1ec1d732eb8befab6e9838926d95f6f8.jpg,75,3,Everyone,PlayStation 4,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
PGA TOUR 2K21,https://media.rawg.io/media/games/1ec/1ec1d732eb8befab6e9838926d95f6f8.jpg,75,3,Everyone,Nintendo Switch,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Viva Piñata,https://media.rawg.io/media/screenshots/001/001003a4a5f2fd8d2c8c3949592c34cf.jpg,81,34,Everyone,PC,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Viva Piñata,https://media.rawg.io/media/screenshots/001/001003a4a5f2fd8d2c8c3949592c34cf.jpg,81,34,Everyone,Xbox One,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Viva Piñata,https://media.rawg.io/media/screenshots/001/001003a4a5f2fd8d2c8c3949592c34cf.jpg,81,34,Everyone,Xbox 360,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
